Geo Point;Geo Shape;ISO 3 territory code;Status;ISO 3 country code;English Name;Continent of the territory;Region of the territory;ISO 3166-1 Alpha 2-Codes;French Name
1.2799634451787583, 32.38621827281175;"{""coordinates"": [[[33.92110000000008, -1.0019399999999337], [33.92027000000007, -1.001109999999926], [33.460830000000044, -1.0002799999999183], [33.438870000000065, -1.0007199999999443], [33.40583000000004, -1.0002799999999183], [33.29610000000008, -0.9999999999999432], [33.186390000000074, -0.9997199999999111], [33.11083000000008, -1.0002799999999183], [33.00111000000004, -0.9999999999999432], [32.89035000000007, -0.9997099999999364], [32.74242000000004, -0.9997199999999111], [32.68417000000005, -0.9999999999999432], [32.61556000000007, -1.0002799999999183], [32.485280000000046, -1.0002799999999183], [31.839330000000075, -0.9998299999999176], [31.821360000000084, -0.9998199999999429], [31.785120000000063, -0.9997999999999365], [31.677220000000034, -0.9997199999999111], [31.546940000000063, -0.9994399999999359], [31.29305000000005, -0.9988899999999603], [31.272500000000036, -0.9983299999999531], [31.06000000000006, -0.9974999999999454], [30.888610000000085, -0.9972199999999134], [30.756390000000067, -0.9977599999999143], [30.69694000000004, -1.0145799999999099], [30.593330000000037, -1.065559999999948], [30.48222000000004, -1.0633299999999508], [30.476750000000038, -1.0593299999999317], [30.451940000000036, -1.0544399999999428], [30.360830000000078, -1.0609699999999407], [30.315360000000055, -1.1437599999999293], [30.297780000000046, -1.1847199999999134], [30.28347000000008, -1.2096499999999537], [30.229170000000067, -1.2666699999999196], [30.171670000000063, -1.3149999999999409], [30.109170000000063, -1.36749999999995], [29.979720000000043, -1.4622199999999452], [29.936660000000074, -1.4758299999999167], [29.92972000000009, -1.4761099999999487], [29.910000000000082, -1.465069999999912], [29.890550000000076, -1.432779999999923], [29.884510000000034, -1.401809999999955], [29.884160000000065, -1.3704199999999105], [29.855270000000075, -1.3269399999999223], [29.83528000000007, -1.3197199999999611], [29.717220000000054, -1.3474999999999113], [29.697770000000048, -1.36749999999995], [29.677500000000066, -1.3816699999999287], [29.64083000000005, -1.3866699999999241], [29.617360000000076, -1.3870799999999122], [29.596940000000075, -1.3858299999999417], [29.606110000000058, -1.3206899999999564], [29.599020000000053, -1.2143799999999487], [29.57430000000005, -1.1874999999999432], [29.57514000000009, -0.9163899999999217], [29.584440000000086, -0.895689999999945], [29.61889000000008, -0.8915999999999258], [29.633050000000082, -0.7877799999999411], [29.619300000000067, -0.7434699999999452], [29.634720000000073, -0.6413899999999444], [29.666660000000036, -0.5805599999999345], [29.65277000000009, -0.476669999999956], [29.648610000000076, -0.4397199999999088], [29.67083000000008, -0.304719999999918], [29.687770000000057, -0.2027799999999616], [29.70900000000006, -0.0744399999999246], [29.73333000000008, -0.003159999999923], [29.71819000000005, 0.042850000000044], [29.71861000000007, 0.0770800000000804], [29.731940000000066, 0.104720000000043], [29.78048000000007, 0.1734700000000657], [29.806940000000054, 0.1627800000000548], [29.83944000000008, 0.2775000000000887], [29.85833000000008, 0.366670000000056], [29.912450000000035, 0.4290500000000748], [29.95986000000005, 0.4837500000000432], [29.95583000000005, 0.5516700000000583], [29.938750000000084, 0.6245800000000941], [29.947500000000048, 0.7877800000000548], [29.95750000000004, 0.81833000000006], [29.967110000000048, 0.8359000000000378], [29.986720000000048, 0.8467100000000869], [29.990830000000074, 0.8505600000000868], [30.01583000000005, 0.866670000000056], [30.036110000000065, 0.8747200000000817], [30.08639000000005, 0.8933300000000486], [30.131180000000086, 0.8952100000000769], [30.155550000000062, 0.9091000000000804], [30.217360000000042, 0.9944400000000542], [30.219310000000064, 1.0436100000000579], [30.21375000000006, 1.0650000000000546], [30.23437000000007, 1.13083000000006], [30.27458000000007, 1.1670800000000554], [30.37083000000007, 1.1983300000000554], [30.437640000000044, 1.2021500000000742], [30.45611000000008, 1.2127800000000661], [30.474720000000048, 1.2318600000000401], [30.483890000000088, 1.2412500000000932], [30.548890000000085, 1.32167000000004], [30.671390000000088, 1.4733300000000895], [30.695490000000063, 1.5000000000000568], [30.84833000000009, 1.6188900000000785], [31.03666000000004, 1.7655600000000504], [31.20972000000006, 1.9875000000000682], [31.30278000000004, 2.1213900000000763], [31.29920000000004, 2.1628500000000486], [31.277910000000077, 2.1774500000000785], [31.202500000000043, 2.2291700000000674], [31.069160000000068, 2.3252800000000775], [31.003050000000087, 2.396940000000086], [30.984860000000083, 2.409310000000062], [30.964030000000037, 2.4119400000000724], [30.93972000000008, 2.400280000000066], [30.92694000000006, 2.360830000000078], [30.914720000000045, 2.3425000000000864], [30.886250000000075, 2.336810000000071], [30.729720000000043, 2.448060000000055], [30.73097000000007, 2.4733300000000895], [30.755970000000048, 2.6011100000000624], [30.786940000000072, 2.674720000000093], [30.817220000000077, 2.7391700000000583], [30.85167000000007, 2.7854900000000384], [30.87653000000006, 2.8400000000000887], [30.879440000000045, 2.885900000000049], [30.85236000000009, 2.96285000000006], [30.806250000000034, 3.013610000000085], [30.77236000000005, 3.028750000000059], [30.76347000000004, 3.051740000000052], [30.782220000000052, 3.1300000000000523], [30.828050000000076, 3.240280000000041], [30.85972000000004, 3.2902800000000525], [30.882780000000082, 3.3247200000000703], [30.934440000000052, 3.4138900000000376], [30.924790000000087, 3.5107600000000616], [30.90597000000008, 3.524720000000059], [30.858820000000037, 3.4933900000000904], [30.868540000000053, 3.522570000000087], [30.891390000000058, 3.565550000000087], [30.954720000000066, 3.6711100000000556], [30.979160000000036, 3.694440000000043], [31.17667000000006, 3.795280000000048], [31.203890000000058, 3.7958300000000804], [31.28666000000004, 3.7950000000000728], [31.37722000000008, 3.7455600000000686], [31.45972000000006, 3.6988900000000626], [31.540830000000085, 3.6536100000000715], [31.704030000000046, 3.7144400000000815], [31.748610000000042, 3.7613900000000626], [31.78944000000007, 3.8087500000000887], [31.821660000000065, 3.806940000000054], [31.853470000000073, 3.78472000000005], [31.93208000000004, 3.689170000000047], [31.946390000000065, 3.6216700000000515], [31.951110000000085, 3.5938900000000444], [32.02583000000004, 3.5913900000000467], [32.068490000000054, 3.5822200000000635], [32.07708000000008, 3.559030000000064], [32.09041000000008, 3.5361100000000647], [32.111240000000066, 3.526670000000081], [32.135830000000055, 3.5211100000000783], [32.19453000000004, 3.5127500000000396], [32.20083000000005, 3.575040000000058], [32.19977000000006, 3.60973000000007], [32.40444000000008, 3.7436100000000465], [32.479160000000036, 3.745830000000069], [32.63528000000008, 3.7519400000000473], [32.669170000000065, 3.7533300000000622], [32.71944000000008, 3.75583000000006], [32.80028000000004, 3.7805600000000936], [32.87472000000008, 3.803890000000081], [32.89805000000007, 3.8119400000000496], [32.938330000000065, 3.837220000000059], [32.97861000000006, 3.863330000000076], [33.01666000000006, 3.888610000000085], [33.12722000000008, 3.808330000000069], [33.183880000000045, 3.766110000000083], [33.24499000000009, 3.7641700000000924], [33.387770000000046, 3.7580600000000572], [33.51124000000004, 3.752700000000061], [33.523600000000044, 3.7584700000000453], [33.99667000000005, 4.222780000000057], [34.02624000000009, 4.208050000000071], [34.04944000000006, 4.190550000000087], [34.06305000000009, 4.173610000000053], [34.08805000000007, 4.09722000000005], [34.12833000000006, 3.95181000000008], [34.18471000000005, 3.8400000000000887], [34.22222000000005, 3.7791700000000787], [34.36111000000005, 3.7380600000000754], [34.38166000000007, 3.731670000000065], [34.463610000000074, 3.6646500000000515], [34.46500000000009, 3.6144400000000587], [34.45347000000004, 3.5211100000000783], [34.43548000000004, 3.5000700000000506], [34.40340000000009, 3.484170000000063], [34.403740000000084, 3.38528000000008], [34.45389000000006, 3.2455600000000686], [34.508740000000046, 3.1452800000000707], [34.54500000000007, 3.1275000000000546], [34.56167000000005, 3.1068100000000527], [34.57236000000006, 3.0829200000000583], [34.58250000000004, 3.007220000000075], [34.59340000000009, 2.936740000000043], [34.66548000000006, 2.8609700000000657], [34.685620000000085, 2.863890000000083], [34.71222000000006, 2.878050000000087], [34.755550000000085, 2.849930000000086], [34.781660000000045, 2.7895800000000577], [34.78930000000008, 2.7006900000000655], [34.792500000000075, 2.6804200000000833], [34.84347000000008, 2.597780000000057], [34.909440000000075, 2.5211100000000783], [34.88020000000006, 2.40340000000009], [34.88110000000006, 2.3783300000000622], [34.887770000000046, 2.3572200000000407], [34.919170000000065, 2.277780000000064], [34.941940000000045, 2.22389000000004], [34.994440000000054, 2.0850000000000932], [35.00972000000007, 1.8952800000000707], [34.99972000000008, 1.670280000000048], [34.959160000000054, 1.587220000000059], [34.94347000000005, 1.5688900000000672], [34.91819000000004, 1.5629200000000765], [34.90041000000008, 1.5530600000000732], [34.88527000000005, 1.530830000000094], [34.87430000000006, 1.506110000000092], [34.86388000000005, 1.459440000000086], [34.85319000000004, 1.4280600000000732], [34.79568000000006, 1.398550000000057], [34.79222000000004, 1.3936100000000806], [34.80374000000006, 1.3350000000000932], [34.822080000000085, 1.3156900000000746], [34.82888000000008, 1.2950000000000728], [34.829720000000066, 1.2691700000000878], [34.820340000000044, 1.2359700000000657], [34.80167000000006, 1.2219400000000746], [34.76472000000007, 1.2169400000000792], [34.739720000000034, 1.214170000000081], [34.69166000000007, 1.208120000000065], [34.597150000000056, 1.1504900000000475], [34.57555000000008, 1.0926800000000867], [34.52000000000004, 1.1058400000000574], [34.50430000000006, 1.0808300000000486], [34.48777000000007, 1.0431900000000383], [34.48312000000004, 1.0116700000000378], [34.485550000000046, 0.9840300000000752], [34.48014000000006, 0.9591700000000856], [34.442210000000046, 0.8719400000000519], [34.41083000000009, 0.8219400000000405], [34.269160000000056, 0.6484700000000885], [34.24860000000007, 0.6394400000000928], [34.213470000000086, 0.6329200000000696], [34.16361000000006, 0.608470000000068], [34.10639000000009, 0.3877800000000775], [34.053600000000074, 0.3016700000000583], [34.00070000000005, 0.2304900000000885], [33.98181000000005, 0.2050800000000663], [33.90722000000005, 0.1030600000000845], [33.91250000000008, 0.0825000000000386], [33.923050000000046, 0.0486100000000533], [33.936840000000075, 5.68e-14], [33.95049000000006, -0.0481399999999326], [33.96638000000007, -0.1008299999999167], [33.97611000000006, -0.1341699999999264], [33.95166000000006, -0.2718099999999595], [33.91861000000006, -0.4527799999999616], [33.92333000000008, -0.9530599999999367], [33.92110000000008, -1.0019399999999337]]], ""type"": ""Polygon""}";UGA;Member State;UGA;Uganda;Africa;Eastern Africa;UG;Ouganda
